id,address_line_1,city,state,postal_code,country_code,created_at
addr-495a6541-1c93-4076-90e3-345d72d9c83c,528 Jaffle Street,Austin,TX,90428,US,2024-08-01T00:00:00
addr-5b070f80-9227-43fd-951b-4c758d20070e,529 Jaffle Street,Denver,CO,90429,US,2024-08-01T00:00:00
addr-23fd6560-8719-45ae-a5f0-6d81f0484750,530 Jaffle Street,Portland,OR,90430,US,2024-08-01T00:00:00
addr-bf03895d-6d44-49a2-8183-81c4e89eac75,531 Jaffle Street,Seattle,WA,90431,US,2024-08-01T00:00:00
addr-3eb1c53f-4af3-42d8-8608-40548ce4843d,532 Jaffle Street,Austin,TX,90432,US,2024-08-01T00:00:00
addr-e6173937-b216-46db-b863-ec7526285150,533 Jaffle Street,Denver,CO,90433,US,2024-08-01T00:00:00
addr-b43d4e7f-d2c2-4f0e-a706-cfd02d61a398,534 Jaffle Street,Portland,OR,90434,US,2024-08-01T00:00:00
addr-cbd53684-acf0-447d-b61b-35f8bcde6edf,535 Jaffle Street,Seattle,WA,90435,US,2024-08-01T00:00:00
addr-314d5517-f29b-49b2-a076-3abe12756120,536 Jaffle Street,Austin,TX,90436,US,2024-08-01T00:00:00
addr-cd8175bc-ff34-4742-8b86-61ec290e632f,537 Jaffle Street,Denver,CO,90437,US,2024-08-01T00:00:00
addr-93c6c6a9-16fb-43ad-bd64-1ee5eccdd750,538 Jaffle Street,Portland,OR,90438,US,2024-08-01T00:00:00
addr-a46b9550-42ae-47e4-9a08-0f32481d5191,539 Jaffle Street,Seattle,WA,90439,US,2024-08-01T00:00:00
addr-466ab61a-8180-4d06-90cc-2a380a0e6f0f,540 Jaffle Street,Austin,TX,90440,US,2024-08-01T00:00:00
addr-f4c0d073-250c-455a-a84a-848e56ae7048,541 Jaffle Street,Denver,CO,90441,US,2024-08-01T00:00:00
addr-d10408ec-2013-471e-b6a9-e3bcf0e25322,542 Jaffle Street,Portland,OR,90442,US,2024-08-01T00:00:00
addr-7767d63a-0293-4866-ae0a-724670463aa1,543 Jaffle Street,Seattle,WA,90443,US,2024-08-01T00:00:00
addr-e69b7e32-9292-400a-b228-b3ecc6727760,544 Jaffle Street,Austin,TX,90444,US,2024-08-01T00:00:00
addr-19d5ac88-a8cd-46b8-9f3d-d5ef3a0adfe2,545 Jaffle Street,Denver,CO,90445,US,2024-08-01T00:00:00
addr-e215d555-cc18-4890-8969-89abf72d28ae,546 Jaffle Street,Portland,OR,90446,US,2024-08-01T00:00:00
addr-3cbc7f74-54e3-47c2-b02f-229f7ca60a5c,547 Jaffle Street,Seattle,WA,90447,US,2024-08-01T00:00:00
addr-6d883826-0157-47c4-a6cc-cb8134bcc6db,548 Jaffle Street,Austin,TX,90448,US,2024-08-01T00:00:00
addr-43df30db-068d-40fc-8576-7e2f6e62f2f6,549 Jaffle Street,Denver,CO,90449,US,2024-08-01T00:00:00
addr-943fb486-16d5-4258-99e7-8340b1862e76,550 Jaffle Street,Portland,OR,90450,US,2024-08-01T00:00:00
addr-8dcd5fa7-1a1d-413e-9468-5f4b02f2f3fe,551 Jaffle Street,Seattle,WA,90451,US,2024-08-01T00:00:00
addr-139f4019-998c-4c6f-8c4f-a97a756af68c,552 Jaffle Street,Austin,TX,90452,US,2024-08-01T00:00:00
addr-529867fe-75f6-4cd9-b913-543b3d6e583c,553 Jaffle Street,Denver,CO,90453,US,2024-08-01T00:00:00
addr-8e312b31-712d-4fc0-84dd-27ff2b1dd09b,554 Jaffle Street,Portland,OR,90454,US,2024-08-01T00:00:00
addr-a4bf9059-6cd4-4e62-9a86-ff20975d7434,555 Jaffle Street,Seattle,WA,90455,US,2024-08-01T00:00:00
addr-c5ee9489-e7ea-4da3-9a86-b34c76f6d340,556 Jaffle Street,Austin,TX,90456,US,2024-08-01T00:00:00
addr-5960ff74-c2aa-4a55-9cee-c8f0532e2256,557 Jaffle Street,Denver,CO,90457,US,2024-08-01T00:00:00
addr-e100dd4b-6c96-4036-88a6-8813aa5a718f,558 Jaffle Street,Portland,OR,90458,US,2024-08-01T00:00:00
addr-d33f758e-ba0e-463c-ba18-0cd99108c547,559 Jaffle Street,Seattle,WA,90459,US,2024-08-01T00:00:00
addr-97bbee89-2209-4d9a-9f20-d3327baf7efe,560 Jaffle Street,Austin,TX,90460,US,2024-08-01T00:00:00
addr-80617fda-335d-411d-aed3-ca3917a8cff2,561 Jaffle Street,Denver,CO,90461,US,2024-08-01T00:00:00
addr-4d97e8a1-7720-4190-b326-dccfa2ec4426,562 Jaffle Street,Portland,OR,90462,US,2024-08-01T00:00:00
addr-9668fd00-799b-4cff-811f-a3e0528d255d,563 Jaffle Street,Seattle,WA,90463,US,2024-08-01T00:00:00
addr-b745eacd-b8ee-4507-82ff-98d3c4daffc7,564 Jaffle Street,Austin,TX,90464,US,2024-08-01T00:00:00
addr-1bcdbd0d-0e2f-4fdf-a8d5-214d3b49c7e2,565 Jaffle Street,Denver,CO,90465,US,2024-08-01T00:00:00
addr-1c3dc001-75eb-4fb9-b3ad-59a3be5b31ac,566 Jaffle Street,Portland,OR,90466,US,2024-08-01T00:00:00
addr-afa83ff8-2b40-47b8-8bcf-1f9285c11695,567 Jaffle Street,Seattle,WA,90467,US,2024-08-01T00:00:00
addr-61004774-fb70-403c-ae81-a1e9cd187146,568 Jaffle Street,Austin,TX,90468,US,2024-08-01T00:00:00
addr-63b14504-d172-4e5e-b0fa-abd9cb43352e,569 Jaffle Street,Denver,CO,90469,US,2024-08-01T00:00:00
addr-816f5acb-1a37-44ba-8ce8-25c40cec4d06,570 Jaffle Street,Portland,OR,90470,US,2024-08-01T00:00:00
addr-30380af9-7c90-4e56-9717-61064c5ca79c,571 Jaffle Street,Seattle,WA,90471,US,2024-08-01T00:00:00
addr-5bc10fee-ced7-43f1-91e5-597bd89faff6,572 Jaffle Street,Austin,TX,90472,US,2024-08-01T00:00:00
addr-922d63c5-873c-4693-9775-df99ba006ccd,573 Jaffle Street,Denver,CO,90473,US,2024-08-01T00:00:00
addr-265cf9a7-b023-492e-9e62-3896325f1c48,574 Jaffle Street,Portland,OR,90474,US,2024-08-01T00:00:00
addr-12c154ff-46ac-45a7-921c-2404994ecc21,575 Jaffle Street,Seattle,WA,90475,US,2024-08-01T00:00:00
addr-89b94667-2d12-4e7a-bfdd-f37056d10195,576 Jaffle Street,Austin,TX,90476,US,2024-08-01T00:00:00
addr-51d5c171-5764-4f95-8919-dd46d204df4b,577 Jaffle Street,Denver,CO,90477,US,2024-08-01T00:00:00
addr-748db0ca-899a-4da8-8177-2fa1ec2a9302,578 Jaffle Street,Portland,OR,90478,US,2024-08-01T00:00:00
addr-cc6587b9-1ad1-4f99-bb8b-dc23f1621ea6,579 Jaffle Street,Seattle,WA,90479,US,2024-08-01T00:00:00
addr-12d19891-03e3-455b-b4f2-7d8f8f6b8f01,580 Jaffle Street,Austin,TX,90480,US,2024-08-01T00:00:00
addr-303bc5db-08d0-4431-b6df-29c80d0321da,581 Jaffle Street,Denver,CO,90481,US,2024-08-01T00:00:00
addr-485b6c22-4f0b-4e0f-bfba-0c9d38a0122d,582 Jaffle Street,Portland,OR,90482,US,2024-08-01T00:00:00
addr-3e5dc535-3e67-47d0-8eed-547c7f51e8c9,583 Jaffle Street,Seattle,WA,90483,US,2024-08-01T00:00:00
addr-21e6a119-3caa-43ab-9905-08bda65f8493,584 Jaffle Street,Austin,TX,90484,US,2024-08-01T00:00:00
addr-7e2a9b35-5e70-4df4-889c-34732fd2ee32,585 Jaffle Street,Denver,CO,90485,US,2024-08-01T00:00:00
addr-a59ab98c-fe50-412b-aa83-a693a561092f,586 Jaffle Street,Portland,OR,90486,US,2024-08-01T00:00:00
addr-ef097aa6-f4d9-4c16-bc17-a7cc87116f35,587 Jaffle Street,Seattle,WA,90487,US,2024-08-01T00:00:00
addr-1d94038e-346e-4263-a10f-7fa4e5d1179e,588 Jaffle Street,Austin,TX,90488,US,2024-08-01T00:00:00
addr-4da311cb-8e0d-487a-8fdd-4a94529db3e4,589 Jaffle Street,Denver,CO,90489,US,2024-08-01T00:00:00
addr-1922f6f3-ba06-4233-8d88-c1a9303a6a2a,590 Jaffle Street,Portland,OR,90490,US,2024-08-01T00:00:00
addr-87fc5559-9d20-4780-8c0e-b7c248cd6236,591 Jaffle Street,Seattle,WA,90491,US,2024-08-01T00:00:00
addr-3ad60b3b-8b4b-4504-9d49-adfd74fe548c,592 Jaffle Street,Austin,TX,90492,US,2024-08-01T00:00:00
addr-d63f06df-5e5d-4adc-b0a5-43b4bac6bf5c,593 Jaffle Street,Denver,CO,90493,US,2024-08-01T00:00:00
addr-b0fb926f-1c66-426d-b796-e9d801b13122,594 Jaffle Street,Portland,OR,90494,US,2024-08-01T00:00:00
addr-f639b5da-4c4d-46ef-8ffe-75cca075bc23,595 Jaffle Street,Seattle,WA,90495,US,2024-08-01T00:00:00
addr-1acd402c-8758-4f7a-9a24-57636d44ede6,596 Jaffle Street,Austin,TX,90496,US,2024-08-01T00:00:00
addr-d6ca14b1-9b55-47f7-be97-787002ca26e5,597 Jaffle Street,Denver,CO,90497,US,2024-08-01T00:00:00
addr-0313557a-f7d4-4834-be26-3977f30a5235,598 Jaffle Street,Portland,OR,90498,US,2024-08-01T00:00:00
addr-14dec3ce-7570-4c3f-af8c-e9c0d74cfcd2,599 Jaffle Street,Seattle,WA,90499,US,2024-08-01T00:00:00
addr-c630fcf6-11c8-465f-9498-0839aee67e55,600 Jaffle Street,Austin,TX,90500,US,2024-08-01T00:00:00
addr-d1c356c7-a230-4e49-abb6-3eb1f58155cd,601 Jaffle Street,Denver,CO,90501,US,2024-08-01T00:00:00
addr-993cbf30-efef-49e5-b5ad-7aaf3db149a3,602 Jaffle Street,Portland,OR,90502,US,2024-08-01T00:00:00
addr-1b25718d-795f-4b30-a424-50167ae8c0ad,603 Jaffle Street,Seattle,WA,90503,US,2024-08-01T00:00:00
addr-d3adc9f1-fd4e-45ad-9d75-0919a6617f7a,604 Jaffle Street,Austin,TX,90504,US,2024-08-01T00:00:00
addr-4955904c-175f-43ec-b76a-bc70d836d508,605 Jaffle Street,Denver,CO,90505,US,2024-08-01T00:00:00
addr-d4d6e685-70a2-49ea-b511-383a54d18cfa,606 Jaffle Street,Portland,OR,90506,US,2024-08-01T00:00:00
addr-1a1fa253-a2de-457a-9397-7c6c80d5d589,607 Jaffle Street,Seattle,WA,90507,US,2024-08-01T00:00:00
addr-1380e029-b899-4413-a8da-0741720a6a06,608 Jaffle Street,Austin,TX,90508,US,2024-08-01T00:00:00
addr-b169789c-d0e8-4853-819c-555646263d18,609 Jaffle Street,Denver,CO,90509,US,2024-08-01T00:00:00
addr-f4835f98-d82c-487c-8788-26a05c249db0,610 Jaffle Street,Portland,OR,90510,US,2024-08-01T00:00:00
addr-d4d6c47d-5048-4008-b088-4f13691fbefd,611 Jaffle Street,Seattle,WA,90511,US,2024-08-01T00:00:00
addr-c712217e-16e5-4f51-a9f4-055b5176e747,612 Jaffle Street,Austin,TX,90512,US,2024-08-01T00:00:00
addr-73d9c423-e9d4-428f-bfaa-b073b2c1f454,613 Jaffle Street,Denver,CO,90513,US,2024-08-01T00:00:00
addr-af3dbfea-4df6-42c8-9826-57806904f81c,614 Jaffle Street,Portland,OR,90514,US,2024-08-01T00:00:00
addr-41c59ae8-bcd0-4d00-b8e9-bfaa0ce5913b,615 Jaffle Street,Seattle,WA,90515,US,2024-08-01T00:00:00
addr-08ed887d-1b8b-4850-a0ef-45b78a04e4d7,616 Jaffle Street,Austin,TX,90516,US,2024-08-01T00:00:00
addr-6e4bc86a-7c8c-457f-bc7a-61c6187a18f4,617 Jaffle Street,Denver,CO,90517,US,2024-08-01T00:00:00
addr-3c4b0324-423a-4e3b-884c-c93438a59688,618 Jaffle Street,Portland,OR,90518,US,2024-08-01T00:00:00
addr-58e0c4db-27d0-4c06-9252-c40364b1ae74,619 Jaffle Street,Seattle,WA,90519,US,2024-08-01T00:00:00
addr-d7615aca-6de3-4a17-8fd0-212330ca9c28,620 Jaffle Street,Austin,TX,90520,US,2024-08-01T00:00:00
addr-65dbcba7-fbb7-4837-ace0-5cd3cc5dd4a4,621 Jaffle Street,Denver,CO,90521,US,2024-08-01T00:00:00
addr-e60ba363-7c8f-4fba-8c98-2d4952e8fbc5,622 Jaffle Street,Portland,OR,90522,US,2024-08-01T00:00:00
addr-e83c866a-6830-4488-8842-ce77146d8d41,623 Jaffle Street,Seattle,WA,90523,US,2024-08-01T00:00:00
addr-090fb913-1317-4169-b150-64e304451d38,624 Jaffle Street,Austin,TX,90524,US,2024-08-01T00:00:00
addr-22dc524c-5b2b-4982-a2a7-2a5f5a5b9ca5,625 Jaffle Street,Denver,CO,90525,US,2024-08-01T00:00:00
addr-103fcba9-e7d7-4b76-b162-0fc8a31cfa6b,626 Jaffle Street,Portland,OR,90526,US,2024-08-01T00:00:00
addr-a0a83e46-f548-4a18-a79a-5ecdd85b6c8e,627 Jaffle Street,Seattle,WA,90527,US,2024-08-01T00:00:00
addr-f8b1caa2-10e7-4302-963a-252a15b4a714,628 Jaffle Street,Austin,TX,90528,US,2024-08-01T00:00:00
addr-3a1577eb-7860-498f-936a-da13e16cbd8c,629 Jaffle Street,Denver,CO,90529,US,2024-08-01T00:00:00
addr-c8544096-3228-4db0-b3de-4f0da1974b40,630 Jaffle Street,Portland,OR,90530,US,2024-08-01T00:00:00
addr-2e2960d6-f2e9-4048-b234-fb21f0f72405,631 Jaffle Street,Seattle,WA,90531,US,2024-08-01T00:00:00
addr-cf5dd5d1-b2dc-47d4-9be1-b6c0e5b07a12,632 Jaffle Street,Austin,TX,90532,US,2024-08-01T00:00:00
addr-acb70464-ce97-4c94-a4bf-b165bd1b2fed,633 Jaffle Street,Denver,CO,90533,US,2024-08-01T00:00:00
addr-96aa3e1c-ce39-4f76-b813-c9b4d59c0cdc,634 Jaffle Street,Portland,OR,90534,US,2024-08-01T00:00:00
addr-5b6d3273-0554-4f9d-bc05-2157626c1ad0,635 Jaffle Street,Seattle,WA,90535,US,2024-08-01T00:00:00
addr-94638355-4830-4837-8708-12531dc89dbf,636 Jaffle Street,Austin,TX,90536,US,2024-08-01T00:00:00
addr-bb9bad76-c7ec-4f36-842c-54c3bbb40467,637 Jaffle Street,Denver,CO,90537,US,2024-08-01T00:00:00
addr-54c7fff7-8475-4ccd-a380-7e8187501723,638 Jaffle Street,Portland,OR,90538,US,2024-08-01T00:00:00
addr-b3f95dcd-caf0-4d0c-8890-a7b8e231c6b7,639 Jaffle Street,Seattle,WA,90539,US,2024-08-01T00:00:00
addr-2347081e-7ae5-4085-a0d6-d1f551721f69,640 Jaffle Street,Austin,TX,90540,US,2024-08-01T00:00:00
addr-6da78127-2929-4106-a298-2b58afca0a92,641 Jaffle Street,Denver,CO,90541,US,2024-08-01T00:00:00
addr-787f43ea-3f2a-4f90-967d-6479bad4f1a9,642 Jaffle Street,Portland,OR,90542,US,2024-08-01T00:00:00
addr-dcddb844-390f-4861-a4ee-0a32b75bb218,643 Jaffle Street,Seattle,WA,90543,US,2024-08-01T00:00:00
addr-6deb3adf-b348-4736-a975-af07bea72c06,644 Jaffle Street,Austin,TX,90544,US,2024-08-01T00:00:00
addr-44df0dc9-35a6-4159-8141-4a8bf47c0e2b,645 Jaffle Street,Denver,CO,90545,US,2024-08-01T00:00:00
addr-c2457423-d813-4e9b-8cac-e77de71eef5d,646 Jaffle Street,Portland,OR,90546,US,2024-08-01T00:00:00
addr-b7428f06-b3dd-477e-8569-96068f3d3dcb,647 Jaffle Street,Seattle,WA,90547,US,2024-08-01T00:00:00
addr-6f2f044e-7270-4c80-8003-fd28bb66c57c,648 Jaffle Street,Austin,TX,90548,US,2024-08-01T00:00:00
addr-0c621caa-4854-43bb-ab8f-74e1f79ba3e4,649 Jaffle Street,Denver,CO,90549,US,2024-08-01T00:00:00
addr-3cec8c73-424f-46c6-a5a7-cb5cd5141538,650 Jaffle Street,Portland,OR,90550,US,2024-08-01T00:00:00
addr-866ec748-2021-45f8-9170-6c393fca1e65,651 Jaffle Street,Seattle,WA,90551,US,2024-08-01T00:00:00
addr-3dc87d1c-7942-471e-b947-26b7ec78cedb,652 Jaffle Street,Austin,TX,90552,US,2024-08-01T00:00:00
addr-a31129ac-6e82-4a23-86f3-3d708e019069,653 Jaffle Street,Denver,CO,90553,US,2024-08-01T00:00:00
addr-122af8ba-58aa-4655-b297-e90d616f0bf6,654 Jaffle Street,Portland,OR,90554,US,2024-08-01T00:00:00
addr-859fee02-f1ae-4067-a05f-d5db7dbbb2d4,655 Jaffle Street,Seattle,WA,90555,US,2024-08-01T00:00:00
addr-0c7084bc-19a5-4ad6-bb26-a25f9c09b324,656 Jaffle Street,Austin,TX,90556,US,2024-08-01T00:00:00
addr-284f711a-5e5a-4929-bb5d-5ddba9a4a773,657 Jaffle Street,Denver,CO,90557,US,2024-08-01T00:00:00
addr-d50199e3-7c9b-4921-9920-d234b5fc561a,658 Jaffle Street,Portland,OR,90558,US,2024-08-01T00:00:00
addr-1ed31084-8b68-49ca-91d6-7162d8521c02,659 Jaffle Street,Seattle,WA,90559,US,2024-08-01T00:00:00
addr-8e91d584-8798-4b43-a077-64b5334460b3,660 Jaffle Street,Austin,TX,90560,US,2024-08-01T00:00:00
addr-19296d35-a0df-426f-88ed-d3f5323adb8a,661 Jaffle Street,Denver,CO,90561,US,2024-08-01T00:00:00
addr-073c6c4c-9988-45b0-9224-7ad4e69d8c6f,662 Jaffle Street,Portland,OR,90562,US,2024-08-01T00:00:00
addr-8416975a-1321-43a3-b3e1-577aee3b59ae,663 Jaffle Street,Seattle,WA,90563,US,2024-08-01T00:00:00
addr-c37c5233-7b26-4427-8ed9-ce36cc9ceb00,664 Jaffle Street,Austin,TX,90564,US,2024-08-01T00:00:00
addr-6939d1d2-fba3-4888-8c53-6898bb73c26f,665 Jaffle Street,Denver,CO,90565,US,2024-08-01T00:00:00
addr-4feef355-aeb7-41f9-a391-7f991eeb7b15,666 Jaffle Street,Portland,OR,90566,US,2024-08-01T00:00:00
addr-b60e68c2-1b3c-4a8b-a056-a39fb4e6a320,667 Jaffle Street,Seattle,WA,90567,US,2024-08-01T00:00:00
addr-e58c63e7-69a9-49cb-947e-5841010ca567,668 Jaffle Street,Austin,TX,90568,US,2024-08-01T00:00:00
addr-aac35f19-8d02-4c6c-b979-74da55c9ddb1,669 Jaffle Street,Denver,CO,90569,US,2024-08-01T00:00:00
addr-58ebbf6d-7eee-4180-aa0d-151621abffcf,670 Jaffle Street,Portland,OR,90570,US,2024-08-01T00:00:00
addr-a30edde1-4a46-4acb-905c-013e285a8101,671 Jaffle Street,Seattle,WA,90571,US,2024-08-01T00:00:00
addr-57476af2-aff3-4f50-9313-77926b1859bc,672 Jaffle Street,Austin,TX,90572,US,2024-08-01T00:00:00
addr-eefcf9f0-dbd0-4907-a619-121deeb825dc,673 Jaffle Street,Denver,CO,90573,US,2024-08-01T00:00:00
addr-388a03fa-6bff-4153-afbb-2349b43c876e,674 Jaffle Street,Portland,OR,90574,US,2024-08-01T00:00:00
addr-f772193d-0b52-429c-ac06-5e9986fefa68,675 Jaffle Street,Seattle,WA,90575,US,2024-08-01T00:00:00
addr-33f27548-d085-481a-aa4f-a851fbebe0cd,676 Jaffle Street,Austin,TX,90576,US,2024-08-01T00:00:00
addr-631f0e93-e48f-414d-b220-0c466b7fc584,677 Jaffle Street,Denver,CO,90577,US,2024-08-01T00:00:00
addr-bbffd265-99c5-491d-a03e-fee1fec9e123,678 Jaffle Street,Portland,OR,90578,US,2024-08-01T00:00:00
addr-a3f993fd-aeaa-43c7-9e5c-9ad7b7c0f8d9,679 Jaffle Street,Seattle,WA,90579,US,2024-08-01T00:00:00
addr-3d0fd916-f8d9-4f59-9d2f-75d16ed75c58,680 Jaffle Street,Austin,TX,90580,US,2024-08-01T00:00:00
addr-66975479-1eec-445e-a34d-78b59cc44f64,681 Jaffle Street,Denver,CO,90581,US,2024-08-01T00:00:00
addr-a4c57aeb-c65a-4a1c-954e-acc7a7ba7c74,682 Jaffle Street,Portland,OR,90582,US,2024-08-01T00:00:00
addr-26ce484a-a527-4fe1-903f-2809a03fd21a,683 Jaffle Street,Seattle,WA,90583,US,2024-08-01T00:00:00
addr-f6489f0b-4a7a-4dd2-97d4-d0008f662858,684 Jaffle Street,Austin,TX,90584,US,2024-08-01T00:00:00
addr-1a1e8918-e445-4bc0-8fa1-5a470711d51d,685 Jaffle Street,Denver,CO,90585,US,2024-08-01T00:00:00
addr-01a03f19-633a-4474-990e-57e75b98e60b,686 Jaffle Street,Portland,OR,90586,US,2024-08-01T00:00:00
addr-c401aa52-5d86-4872-a6fc-75f431023457,687 Jaffle Street,Seattle,WA,90587,US,2024-08-01T00:00:00
addr-cf2dbf35-0461-492d-81bd-a783c553409a,688 Jaffle Street,Austin,TX,90588,US,2024-08-01T00:00:00
addr-8699b9d8-d299-411d-82bc-9ee94abdf576,689 Jaffle Street,Denver,CO,90589,US,2024-08-01T00:00:00
addr-ed46daf6-4c46-4af8-a80d-c0cf0b307966,690 Jaffle Street,Portland,OR,90590,US,2024-08-01T00:00:00
addr-298ca377-a08e-4e0d-91d6-b0b5aff14c1b,691 Jaffle Street,Seattle,WA,90591,US,2024-08-01T00:00:00
addr-333d41f0-5f4d-48cb-b3bd-042814f9b7f8,692 Jaffle Street,Austin,TX,90592,US,2024-08-01T00:00:00
addr-0d78df79-b2dc-4cea-b7a0-712c91c0433d,693 Jaffle Street,Denver,CO,90593,US,2024-08-01T00:00:00
addr-26ef1453-7eb5-4f13-9c8c-22a3f738d060,694 Jaffle Street,Portland,OR,90594,US,2024-08-01T00:00:00
addr-62b38185-a937-473c-b04e-833be36219e6,695 Jaffle Street,Seattle,WA,90595,US,2024-08-01T00:00:00
addr-701ab460-123c-42eb-bae0-fbe7a111ebd7,696 Jaffle Street,Austin,TX,90596,US,2024-08-01T00:00:00
addr-6a9699dc-eba5-4045-9b96-91504f0cfe77,697 Jaffle Street,Denver,CO,90597,US,2024-08-01T00:00:00
addr-3218db6b-84e5-453d-8de9-a966eecbacc6,698 Jaffle Street,Portland,OR,90598,US,2024-08-01T00:00:00
addr-cf1ff13a-ac47-45d6-92eb-1583ead19df6,699 Jaffle Street,Seattle,WA,90599,US,2024-08-01T00:00:00
addr-0ea8c796-5c53-421e-9442-830bc190960b,700 Jaffle Street,Austin,TX,90600,US,2024-08-01T00:00:00
addr-6a7675ef-2c9d-4e2d-80c0-b5f38fffb6ea,701 Jaffle Street,Denver,CO,90601,US,2024-08-01T00:00:00
addr-4126c950-a88a-4305-895c-96d7e076897e,702 Jaffle Street,Portland,OR,90602,US,2024-08-01T00:00:00
addr-8e5821f5-d035-421b-a56a-6ed02c100432,703 Jaffle Street,Seattle,WA,90603,US,2024-08-01T00:00:00
addr-d7290d30-60da-438f-a6f7-99a66828a1ba,704 Jaffle Street,Austin,TX,90604,US,2024-08-01T00:00:00
addr-3eaef1e6-c145-417b-875b-96a83a8a8dc8,705 Jaffle Street,Denver,CO,90605,US,2024-08-01T00:00:00
addr-187d49e0-634f-4e10-a10c-3b0be7408be0,706 Jaffle Street,Portland,OR,90606,US,2024-08-01T00:00:00
addr-36654075-c818-484d-aa9f-b6e8834b1bd5,707 Jaffle Street,Seattle,WA,90607,US,2024-08-01T00:00:00
addr-7160f724-2528-4ac3-ba79-b6e99e6b8a01,708 Jaffle Street,Austin,TX,90608,US,2024-08-01T00:00:00
addr-1f2b91fc-75c1-4628-aec0-5cbebc88f0bf,709 Jaffle Street,Denver,CO,90609,US,2024-08-01T00:00:00
addr-63af441d-70c7-4c4e-b495-80b967849285,710 Jaffle Street,Portland,OR,90610,US,2024-08-01T00:00:00
addr-eb16c915-257c-4e0d-8f75-ef88a49065b6,711 Jaffle Street,Seattle,WA,90611,US,2024-08-01T00:00:00
addr-9e22e2d2-ef3f-4b75-8aa0-f3ae453183e1,712 Jaffle Street,Austin,TX,90612,US,2024-08-01T00:00:00
addr-05f69a50-2703-4591-a792-14e2e5994b43,713 Jaffle Street,Denver,CO,90613,US,2024-08-01T00:00:00
addr-31d39d83-97c5-4a86-8d98-c9ea5e4d6505,714 Jaffle Street,Portland,OR,90614,US,2024-08-01T00:00:00
addr-a2ae6f2d-02bc-447f-9852-0d197780e7d4,715 Jaffle Street,Seattle,WA,90615,US,2024-08-01T00:00:00
addr-672a02fc-236c-4c57-9ef9-218b783ce0e3,716 Jaffle Street,Austin,TX,90616,US,2024-08-01T00:00:00
addr-c9d0d7ff-0b5c-4b60-ac5e-0389909cf62a,717 Jaffle Street,Denver,CO,90617,US,2024-08-01T00:00:00
addr-caa8f40a-63c6-4789-87ad-05b99d694a15,718 Jaffle Street,Portland,OR,90618,US,2024-08-01T00:00:00
addr-a2053515-1d0d-41cb-a47d-485aed398e8b,719 Jaffle Street,Seattle,WA,90619,US,2024-08-01T00:00:00
addr-85e030d5-7bbc-494b-baab-665c95549265,720 Jaffle Street,Austin,TX,90620,US,2024-08-01T00:00:00
addr-e4adb740-2faa-44fc-bc18-4aa698032414,721 Jaffle Street,Denver,CO,90621,US,2024-08-01T00:00:00
addr-8678daa5-37e5-4e54-8c81-551df8fb8c0a,722 Jaffle Street,Portland,OR,90622,US,2024-08-01T00:00:00
addr-4fc0f100-7ad9-49a8-9620-f0e3a0e42a80,723 Jaffle Street,Seattle,WA,90623,US,2024-08-01T00:00:00
addr-6a49a618-20de-4b7a-af94-1b4afeb9a85e,724 Jaffle Street,Austin,TX,90624,US,2024-08-01T00:00:00
addr-d77ac8a9-6445-4f65-9a77-b0fb3abe853d,725 Jaffle Street,Denver,CO,90625,US,2024-08-01T00:00:00
addr-27e89b40-f32c-4604-8a79-6d1613bde382,726 Jaffle Street,Portland,OR,90626,US,2024-08-01T00:00:00
addr-fc41d86f-78f3-476a-882c-3eafc02d61f2,727 Jaffle Street,Seattle,WA,90627,US,2024-08-01T00:00:00
addr-d0299f60-146d-4716-bc55-eb830a04779e,728 Jaffle Street,Austin,TX,90628,US,2024-08-01T00:00:00
addr-3b5801eb-5e85-44e1-abb0-6e1879e5e0ac,729 Jaffle Street,Denver,CO,90629,US,2024-08-01T00:00:00
addr-63b6d2f8-4e38-4b4c-bf67-6651399b4453,730 Jaffle Street,Portland,OR,90630,US,2024-08-01T00:00:00
addr-d47fa6a3-60cc-4d46-8dc2-9b3fd5e43153,731 Jaffle Street,Seattle,WA,90631,US,2024-08-01T00:00:00
addr-aeea9d66-6c0a-4d7b-95ee-d3d25c66a5ac,732 Jaffle Street,Austin,TX,90632,US,2024-08-01T00:00:00
addr-a3d91be1-b5d9-4d3c-bdd8-ab49cd378f30,733 Jaffle Street,Denver,CO,90633,US,2024-08-01T00:00:00
addr-8020c8de-2e83-4aae-8bd6-638db33f0978,734 Jaffle Street,Portland,OR,90634,US,2024-08-01T00:00:00
addr-f3abecde-d032-4605-876c-6373a9a9e65b,735 Jaffle Street,Seattle,WA,90635,US,2024-08-01T00:00:00
addr-35292459-521c-4d3a-a786-3b68116663fc,736 Jaffle Street,Austin,TX,90636,US,2024-08-01T00:00:00
addr-b998f134-9c6e-4e5b-9a37-d0d9dbc72f85,737 Jaffle Street,Denver,CO,90637,US,2024-08-01T00:00:00
addr-dccd3e5d-2076-4fc6-aa79-87579e134ce1,738 Jaffle Street,Portland,OR,90638,US,2024-08-01T00:00:00
addr-0abcb3b4-7e1c-4638-a21c-af1df3702f27,739 Jaffle Street,Seattle,WA,90639,US,2024-08-01T00:00:00
addr-2ef2eede-fcc3-4c79-a843-4f5ae828d591,740 Jaffle Street,Austin,TX,90640,US,2024-08-01T00:00:00
addr-1c4373e3-238c-46b7-83f5-6cf757228aba,741 Jaffle Street,Denver,CO,90641,US,2024-08-01T00:00:00
